HOUR,TOTALLOAD,WIND,SOLAR
7289,13.14085838,0,0.295104947
7290,13.04171069,0,0.247700534
7291,12.94849243,0,0.259036357
7292,12.85884499,0.004872493,0.219581826
7293,12.81191515,0.026751861,0.134262057
7294,12.8004942,0.060285972,0.059252676
7295,12.76279332,0.091041822,0.000292891
7296,12.69922254,0.11930078,0
7297,12.63549866,0.151014344,0
7298,12.55682468,0.182817586,0
7299,12.51065036,0.226204667,0
7300,12.50065903,0.282123307,0
7301,12.49148931,0.34225282,0
7302,12.4942423,0.409349292,0
7303,12.48575496,0.462504368,0
7304,12.46021667,0.498845493,0
7305,12.43683407,0.530296429,0
7306,12.40827811,0.550703258,0
7307,12.38011946,0.570343116,0
7308,12.3538762,0.589979348,0.00022487
7309,12.32019933,0.598929442,0.016236797
7310,12.28021912,0.599131267,0.069018596
7311,12.2644979,0.609002089,0.132389998
7312,12.27427137,0.62857901,0.206783188
7313,12.29551435,0.650105999,0.298243756
7314,12.33611986,0.678065399,0.415212687
7315,12.37603838,0.698681431,0.412941272
7316,12.4138273,0.710916878,0.316828311
7317,12.46611871,0.725239012,0.171683666
7318,12.52853627,0.738472525,0.08101547
7319,12.59803754,0.744267076,0.000266314
7320,12.67641622,0.743048853,0
7321,12.76217038,0.735441539,0
7322,12.85511299,0.71982357,0
7323,12.96119815,0.702190109,0
7324,13.08059294,0.682428109,0
7325,13.21042547,0.656053821,0
7326,13.35215834,0.624149715,0
7327,13.50186781,0.587227886,0
7328,13.65918564,0.544694465,0
7329,13.82724133,0.49689361,0
7330,14.00511275,0.443715601,0
7331,14.19461072,0.383360653,0
7332,14.39625733,0.315650236,0.000300152
7333,14.60852539,0.241237821,0.065746382
7334,14.83202141,0.15957854,0.17437957
7335,15.01203883,0.097205559,0.285066464
7336,15.14288781,0.056714462,0.350517186
7337,15.25071294,0.025140767,0.397120546
7338,15.31963003,0.010054102,0.395914098
7339,15.38090139,0,0.359890179
7340,15.43576359,0,0.329592735
7341,15.454102,0,0.209259547
7342,15.4415679,0,0.068658033
7343,15.43872648,0.003512743,0.000258567
7344,15.44457894,0.002334921,0
7345,15.44261118,0.001715772,0
7346,15.44220177,0,0
7347,15.41051462,0.003895675,0
7348,15.34483674,0.023374037,0
7349,15.26870337,0.044137549,0
7350,15.17420289,0.069820487,0
7351,15.11299724,0.087383146,0
7352,15.09237419,0.094420774,0
7353,15.08196395,0.09979162,0
7354,15.09693639,0.099542438,0
7355,15.1124228,0.098677385,0
7356,15.12632466,0.097833085,0.000354537
7357,15.16465915,0.090957705,0.13061875
7358,15.22262368,0.079014405,0.338157625
7359,15.25343691,0.075743222,0.489489954
7360,15.25675192,0.081438081,0.584616395
7361,15.2522195,0.090044269,0.627082199
7362,15.22831036,0.105007823,0.616913692
7363,15.21948252,0.116698428,0.567450999
7364,15.22820797,0.124403958,0.467921907
7365,15.22793022,0.135759418,0.316513426
7366,15.22646885,0.148599489,0.123351423
7367,15.22493022,0.157817027,0.000211302
7368,15.22054633,0.163762053,0
7369,15.21844883,0.167291794,0
7370,15.21825755,0.167160752,0
7371,15.21312807,0.168116222,0
7372,15.20345237,0.170193257,0
7373,15.19219936,0.169938687,0
7374,15.17795922,0.168292505,0
7375,15.16989137,0.166035601,0
7376,15.16898605,0.162816647,0
7377,15.16984485,0.158864092,0
7378,15.17498339,0.15426354,0
7379,15.18002383,0.147538507,0
7380,15.18448032,0.138633812,0.000254114
7381,15.1926943,0.128303591,0.113084988
7382,15.20372226,0.116183433,0.292917025
7383,15.20782464,0.109265549,0.473689374
7384,15.20465725,0.108270997,0.581413516
7385,15.1982154,0.1096117,0.626393437
7386,15.18593639,0.115275772,0.623000531
7387,15.17451919,0.121379225,0.570584094
7388,15.16429753,0.12768203,0.470040976
7389,15.14971513,0.137897258,0.319072779
7390,15.13215314,0.151271284,0.126464659
7391,15.1167291,0.162568164,0.000177843
7392,15.10321299,0.171850488,0
7393,15.09006985,0.181182779,0
7394,15.0785107,0.189308656,0
7395,15.06406513,0.200326573,0
7396,15.04652218,0.2145243,0
7397,15.02909358,0.228855323,0
7398,15.01079029,0.244262974,0
7399,14.98703267,0.259135541,0
7400,14.95767718,0.273003113,0
7401,14.92414825,0.287320568,0
7402,14.88517948,0.301560582,0
7403,14.84417756,0.315958035,0
7404,14.80116416,0.330623171,0.000153314
7405,14.75327628,0.344961446,0.061347132
7406,14.70112972,0.359016223,0.150157213
7407,14.64699909,0.37508478,0.229694478
7408,14.590667,0.393266473,0.27650097
7409,14.53137443,0.412474112,0.323362833
7410,14.46958617,0.43329938,0.340119878
7411,14.40306222,0.454259742,0.320847052
7412,14.33161403,0.475239412,0.268778652
7413,14.25667128,0.497471849,0.176614033
7414,14.17766611,0.520628996,0.067126361
7415,14.13269258,0.542626824,0.000116333
7416,14.12574059,0.563404667,0
7417,14.13852299,0.583714118,0
7418,14.18210126,0.602997789,0
7419,14.23490823,0.622753062,0
7420,14.29608237,0.643024376,0
7421,14.38649382,0.662570543,0
7422,14.50225357,0.681683879,0
7423,14.61543036,0.701387297,0
7424,14.7267505,0.721606404,0
7425,14.84760435,0.742030408,0
7426,14.97155838,0.762885502,0
7427,15.12127553,0.783214532,0
7428,15.29865037,0.802957311,9.50E-05
7429,15.48749006,0.82276157,0.033003424
7430,15.69327473,0.842401353,0.113529407
7431,15.81170856,0.849999998,0.188545631
7432,15.83072298,0.849999998,0.200983414
7433,15.80339462,0.849999998,0.246608165
7434,15.69927617,0.849999998,0.244610316
7435,15.57484688,0.849999998,0.213071814
7436,15.43290049,0.845918474,0.185264935
7437,15.21752132,0.83175396,0.124740576
7438,14.9390024,0.812476193,0.044106932
7439,14.67886143,0.792266614,8.36E-05
7440,14.43579059,0.770942103,0
7441,14.1760952,0.746797436,0
7442,13.91891952,0.720755706,0
7443,13.59997143,0.689261858,0
7444,13.21403241,0.651989295,0
7445,12.80800457,0.61137847,0
7446,12.3665709,0.566538745,0
7447,12.03853079,0.53309557,0
7448,11.84339161,0.512819434,0
7449,11.69975081,0.497673145,0
7450,11.65142387,0.49218484,0
7451,11.62296448,0.487837572,0
7452,11.60964102,0.484162344,6.93E-05
7453,11.68888897,0.489505082,0.026529548
7454,11.84681533,0.502274648,0.077069443
7455,11.95764986,0.510176546,0.153286608
7456,12.02204441,0.513359228,0.215018008
7457,12.09293224,0.516839192,0.292236179
7458,12.14018639,0.517692768,0.306654949
7459,12.2598326,0.525528583,0.263070337
7460,12.45946276,0.54108334,0.175055639
7461,12.66739917,0.557264633,0.080093904
7462,12.90616584,0.57632559,0.025083812
7463,13.06966377,0.588778411,4.30E-05
7464,13.14004499,0.592974334,0
7465,13.1839357,0.595058717,0
7466,13.1692649,0.59216385,0
7467,13.14125478,0.588188887,0
7468,13.1041523,0.583549001,0
7469,13.00627458,0.573706869,0
7470,12.85594419,0.559394961,0
7471,12.75776991,0.550204382,0
7472,12.71295208,0.546285421,0
7473,12.67562248,0.543430827,0
7474,12.67149465,0.544019511,0
7475,12.62489064,0.541202694,0
7476,12.52986447,0.534457982,7.81E-05
7477,12.44488938,0.529136168,0.107049386
7478,12.35253026,0.523676813,0.261187231
7479,12.31687585,0.514561285,0.459788089
7480,12.35072107,0.502015562,0.58518308
7481,12.41133103,0.486558794,0.646535421
7482,12.51879429,0.467313714,0.649240957
7483,12.64969138,0.44753663,0.600037791
7484,12.80166022,0.427218525,0.49166458
7485,13.00494165,0.403952309,0.331793661
7486,13.25565065,0.378358879,0.126065499
7487,13.48490463,0.350900306,5.22E-05
7488,13.69177868,0.321302098,0
7489,13.90784364,0.289716548,0
7490,14.11630514,0.25616106,0
7491,14.36639588,0.21961512,0
7492,14.66242557,0.180013738,0
7493,14.96649466,0.13782384,0
7494,15.2902089,0.092770727,0
7495,15.54615377,0.057800684,0
7496,15.7215092,0.034217716,0
7497,15.86584914,0.015710928,0
7498,15.95295811,0.005996292,0
7499,16.02470412,0,0
7500,16.08377259,0,5.04E-05
7501,16.08526983,0,0.169355374
7502,16.03665435,0,0.35419405
7503,16.01636986,0.003763652,0.527266601
7504,16.02426479,0.006066245,0.628853255
7505,16.02637682,0.009606116,0.677658899
7506,16.04148875,0.01216396,0.673909107
7507,16.01043742,0.021345215,0.613377664
7508,15.92830412,0.037738134,0.48920287
7509,15.83936007,0.055826239,0.275957759
7510,15.72961167,0.077410238,0.088219462
7511,15.65054876,0.098637186,3.53E-05
7512,15.6116925,0.118615888,0
7513,15.57831851,0.140535666,0
7514,15.56609412,0.163217697,0
7515,15.55493339,0.187710561,0
7516,15.54239407,0.214304229,0
7517,15.55263097,0.241445832,0
7518,15.58181937,0.269381058,0
7519,15.57493813,0.303065668,0
7520,15.53081125,0.342727284,0
7521,15.47372997,0.386165852,0
7522,15.38990159,0.434687296,0
7523,15.31794002,0.485083159,0
7524,15.26071873,0.53716084,4.38E-06
7525,15.18765474,0.59364255,0.032061929
7526,15.10744475,0.65385799,0.096419048
7527,15.04758027,0.697622096,0.187458405
7528,15.00739749,0.723230257,0.220883926
7529,14.98020534,0.739698981,0.222767093
7530,14.97305438,0.741286659,0.22292803
7531,14.96292932,0.740281486,0.19118239
7532,14.94957337,0.737126516,0.128729083
7533,14.95071908,0.720479413,0.065568722
7534,14.96190834,0.692611002,0.019286134
7535,14.97501178,0.667074309,4.24E-06
7536,14.99161635,0.643395679,0
7537,15.01288061,0.616319755,0
7538,15.03734162,0.588944727,0
7539,15.07506944,0.549945502,0
7540,15.12666447,0.498426216,0
7541,15.18621124,0.442386228,0
7542,15.256203,0.379101144,0
7543,15.3083597,0.336058732,0
7544,15.33955938,0.316739032,0
7545,15.36514447,0.306143763,0
7546,15.37708912,0.312305381,0
7547,15.3905892,0.321090762,0
7548,15.40679499,0.331575871,8.06E-06
7549,15.41102406,0.358069146,0.019411489
7550,15.406318,0.397918192,0.069321029
7551,15.41513059,0.42816878,0.128860734
7552,15.4374388,0.448919827,0.176947085
7553,15.46436902,0.469712353,0.219857601
7554,15.5014382,0.485018769,0.215317447
7555,15.53159879,0.512345481,0.186259687
7556,15.55375037,0.553024939,0.154464516
7557,15.58090093,0.593930472,0.101482316
7558,15.6092297,0.639131271,0.034327271
7559,15.62770868,0.670140638,6.45E-06
7560,15.6366248,0.683752672,0
7561,15.63839713,0.691653492,0
7562,15.63016662,0.688214848,0
7563,15.62136073,0.681114003,0
7564,15.61201155,0.67106445,0
7565,15.59484622,0.649102544,0
7566,15.57164952,0.616608952,0
7567,15.54568479,0.591951608,0
7568,15.5162656,0.575324999,0
7569,15.48288642,0.558592883,0
7570,15.44610197,0.546248746,0
7571,15.40175409,0.524992971,0
7572,15.34955766,0.493744207,2.91E-06
7573,15.29188938,0.462735906,0.017144568
7574,15.22768945,0.428877708,0.039512764
7575,15.17682283,0.407217151,0.069251415
7576,15.14138391,0.400363719,0.108285932
7577,15.11115988,0.39899547,0.138272814
7578,15.09182207,0.40772338,0.138789939
7579,15.07234397,0.420211502,0.122135348
7580,15.05205439,0.435940498,0.096188971
7581,15.04153069,0.462307731,0.054938884
7582,15.03864417,0.498211806,0.012748433
7583,15.02819615,0.528771729,3.43E-06
7584,15.0103467,0.553880428,0
7585,14.99113236,0.580179123,0
7586,14.96690103,0.604062051,0
7587,14.94950689,0.636409575,0
7588,14.93978924,0.678144641,0
7589,14.92892098,0.720983122,0
7590,14.9196321,0.767487343,0
7591,14.91946613,0.803212136,0
7592,14.92831705,0.825848826,0
7593,14.94468906,0.844079865,0
7594,14.97061104,0.849999998,0
7595,14.99977816,0.849999998,0
7596,15.03227378,0.849999998,4.97E-06
7597,15.07312819,0.849999998,0.062553472
7598,15.12123004,0.849999998,0.180456654
7599,15.17449386,0.84574474,0.300096861
7600,15.23348714,0.846328648,0.458346184
7601,15.29863943,0.846922487,0.523703756
7602,15.369682,0.849999998,0.537457377
7603,15.449521,0.848040653,0.477708615
7604,15.53844899,0.83761398,0.347920085
7605,15.63496762,0.827307604,0.169910107
7606,15.73989304,0.814757712,0.040913661
7607,15.79825795,0.806873784,7.75E-07
7608,15.80446277,0.805147742,0
7609,15.78497411,0.804585234,0
7610,15.72392885,0.807354078,0
7611,15.65270601,0.811195804,0
7612,15.57266075,0.81578086,0
7613,15.45371,0.824214031,0
7614,15.30160963,0.836092631,0
7615,15.15657665,0.843370542,0
7616,15.01765036,0.845846362,0
7617,14.86862531,0.847196079,0
7618,14.71884063,0.845405848,0
7619,14.53580089,0.846029657,0
7620,14.31689407,0.849513337,2.23E-06
7621,14.0855017,0.849999998,0.054499736
7622,13.83384774,0.849999998,0.17811547
7623,13.64612022,0.849999998,0.382655783
7624,13.5329937,0.849999998,0.49722225
7625,13.44904752,0.849999998,0.561617429
7626,13.41897137,0.848671049,0.616475387
7627,13.39935229,0.845059249,0.604260721
7628,13.38754291,0.840193279,0.503803124
7629,13.42760166,0.833987873,0.320574322
7630,13.51150184,0.826298192,0.125552877
7631,13.56937435,0.819441907,1.23E-06
7632,13.60169656,0.813554124,0
7633,13.63766504,0.807387001,0
7634,13.66057332,0.801533142,0
7635,13.72405911,0.794601492,0
7636,13.83233363,0.786442753,0
7637,13.94546735,0.778232798,0
7638,14.07604157,0.769644254,0
7639,14.16295236,0.763736071,0
7640,14.19606979,0.760959642,0
7641,14.21347909,0.759649153,0
7642,14.1967477,0.760734281,0
7643,14.17221639,0.762723596,0
7644,14.14230967,0.76554692,1.09E-06
7645,14.07715453,0.77081177,0.099335866
7646,13.98160574,0.778267655,0.265284357
7647,13.91532619,0.785192875,0.405640075
7648,13.87895101,0.791612475,0.489757076
7649,13.84638762,0.798725572,0.519150948
7650,13.83228533,0.805894277,0.500535033
7651,13.79336265,0.81521205,0.437353881
7652,13.72622365,0.82686835,0.321652075
7653,13.6642556,0.839330451,0.17716227
7654,13.5974815,0.849999998,0.056354545
7655,13.56594947,0.849999998,5.95E-07
7656,13.57730831,0.849999998,0
7657,13.60551739,0.844538859,0
7658,13.66304265,0.827706814,0
7659,13.73452433,0.808637562,0
7660,13.81853249,0.787590638,0
7661,13.93423227,0.759253507,0
7662,14.07904226,0.724598966,0
7663,14.21115771,0.691381679,0
7664,14.3301179,0.659475184,0
7665,14.45494284,0.625666668,0
7666,14.5754727,0.591775061,0
7667,14.72183523,0.551680129,0
7668,14.89665544,0.504881534,3.70E-07
7669,15.07685233,0.455839002,0.06895561
7670,15.26953784,0.403091725,0.211126511
7671,15.43184103,0.366258269,0.400453201
7672,15.55704639,0.347753845,0.555774847
7673,15.67055036,0.337275844,0.608707806
7674,15.75942869,0.340581706,0.606734116
7675,15.84327118,0.347363412,0.553761856
7676,15.92354386,0.357062393,0.447161202
7677,15.97866591,0.380065708,0.282909859
7678,16.01215715,0.414494957,0.124417951
7679,16.0643536,0.444462599,1.93E-07
7680,16.13542353,0.470152312,0
7681,16.20777084,0.498202319,0
7682,16.29116595,0.524854055,0
7683,16.35574609,0.562467587,0
7684,16.39907771,0.612043556,0
7685,16.44381929,0.664485915,0
7686,16.48298106,0.722726105,0
7687,16.53065961,0.761877475,0
7688,16.59056852,0.778542748,0
7689,16.65087632,0.786606108,0
7690,16.71611903,0.778707377,0
7691,16.78316694,0.767180006,0
7692,16.85113426,0.752837251,1.42E-07
7693,16.92568828,0.722837375,0.129136475
7694,17.00623718,0.679446252,0.349892168
7695,17.07355258,0.644191966,0.522192487
7696,17.126868,0.617015018,0.628222077
7697,17.17512624,0.588785514,0.669550174
7698,17.21338535,0.564677695,0.656378112
7699,17.2542686,0.528382919,0.599359203
7700,17.29873205,0.478607733,0.493021203
7701,17.33635342,0.427581187,0.324780415
7702,17.36992167,0.371483937,0.165583572
7703,17.38654143,0.329747575,6.38E-08
7704,17.38359408,0.305567555,0
7705,17.36900207,0.286982234,0
7706,17.3385955,0.279862304,0
7707,17.29716793,0.27574419,0
7708,17.2449382,0.273893908,0
7709,17.17553452,0.283878403,0
7710,17.08957975,0.304157827,0
7711,17.00024454,0.315931005,0
7712,16.90746108,0.319036497,0
7713,16.80492982,0.321712427,0
7714,16.69568977,0.319365692,0
7715,16.56986039,0.325716893,0
7716,16.42638629,0.341864018,2.75E-08
7717,16.27245341,0.357283757,0.064863832
7718,16.10556546,0.375159724,0.144340013
7719,15.96263146,0.391838266,0.255154269
7720,15.84799558,0.405855267,0.381961239
7721,15.7423721,0.421275888,0.4745639
7722,15.65650038,0.436804263,0.45762597
7723,15.57051001,0.452187237,0.3783163
7724,15.48326635,0.467733562,0.220308169
7725,15.41440521,0.482381273,0.105356801
7726,15.3602163,0.496066472,0.046445381
7727,15.29079777,0.515588563,6.56E-09
7728,15.20641596,0.541327045,0
7729,15.11936167,0.569939609,0
7730,15.02248674,0.60320456,0
7731,14.9389524,0.636934148,0
7732,14.87052856,0.670790701,0
7733,14.80001514,0.70836074,0
7734,14.7328245,0.748726998,0
7735,14.66916327,0.780632035,0
7736,14.60739232,0.803385287,0
7737,14.55150172,0.821643146,0
7738,14.50127427,0.832288494,0
7739,14.45284791,0.842666212,0
7740,14.40674598,0.849999998,5.10E-09
7741,14.36477994,0.849999998,0.018808144
7742,14.32634054,0.849999998,0.065960891
7743,14.29802126,0.849999998,0.130120244
7744,14.28068593,0.849999998,0.174857703
7745,14.27091019,0.849999998,0.178422226
7746,14.27065725,0.849999998,0.150644862
7747,14.27698703,0.849999998,0.114102703
7748,14.28979497,0.845017757,0.098269078
7749,14.31237421,0.833092822,0.060495471
7750,14.34426901,0.81802106,0.021636874
7751,14.38072884,0.807514746,7.40E-10
7752,14.42192449,0.802695621,0
7753,14.46999958,0.798870706,0
7754,14.52391756,0.798298142,0
7755,14.58754841,0.797390935,0
7756,14.66130892,0.795801878,0
7757,14.74254134,0.797332835,0
7758,14.83224857,0.801273993,0
7759,14.93293702,0.800523785,0
7760,15.04470972,0.794997753,0
7761,15.16724334,0.787674806,0
7762,15.30131314,0.776787083,0
7763,15.44508061,0.767491728,0
7764,15.59871264,0.760143703,4.40E-12
7765,15.7639263,0.750719414,0.09018106
7766,15.94051303,0.740373625,0.286933025
7767,16.06610803,0.732931084,0.461478186
7768,16.13466277,0.728330843,0.565804171
7769,16.17536114,0.725603203,0.616345361
7770,16.17023981,0.725740453,0.61884345
7771,16.15573566,0.725586027,0.56460873
7772,16.13326883,0.725105918,0.454951291
7773,16.06829524,0.726759317,0.292394805
7774,15.96747197,0.729939442,0.171842684
7775,15.87549804,0.733376571,3.10E-10
7776,15.7911387,0.73728276,0
7777,15.69650689,0.741898586,0
7778,15.60191206,0.746985385,0
7779,15.47082356,0.754027774,0
7780,15.30028274,0.763119741,0
7781,15.11637618,0.77336867,0
7782,14.91032037,0.785142093,0
7783,14.74553489,0.788599479,0
7784,14.63072543,0.782691277,0
7785,14.52934492,0.772328242,0
7786,14.45999675,0.754671571,0
7787,14.391618,0.735200647,0
7788,14.32176184,0.714190751,0
7789,14.28265301,0.686337548,0.074558508
7790,14.26834822,0.65265973,0.204232037
7791,14.22268753,0.620548969,0.352544824
7792,14.14543472,0.589870641,0.424634854
7793,14.0601301,0.557638014,0.449739008
7794,13.95302253,0.525588845,0.433892951
7795,13.86587202,0.487846788,0.389701693
7796,13.80173201,0.443953407,0.307963795
7797,13.72866654,0.398192096,0.159273878
7798,13.65622084,0.349172528,0.091461291
7799,13.5842562,0.313151389,0
7800,13.50937719,0.292190466,0
7801,13.4386182,0.277621932,0
7802,13.37116692,0.274229372,0
7803,13.29975437,0.273612387,0
7804,13.22498765,0.275296026,0
7805,13.14969133,0.287828879,0
7806,13.07242435,0.30968174,0
7807,13.00540038,0.327493737,0
7808,12.94987559,0.341395505,0
7809,12.89900834,0.35699992,0
7810,12.85617338,0.371138016,0
7811,12.81530549,0.394143807,0
7812,12.7758422,0.426855366,0
7813,12.7437402,0.46164197,0.053882936
7814,12.71774435,0.50095151,0.155254353
7815,12.7306418,0.532471966,0.295133092
7816,12.78673792,0.554228492,0.370158844
7817,12.87000812,0.57385191,0.303386095
7818,12.99040524,0.587657535,0.225837526
7819,13.13080404,0.601085141,0.176188093
7820,13.29081761,0.614644554,0.126868606
7821,13.48835253,0.62229453,0.073708436
7822,13.72068144,0.625061646,0.033276856
7823,13.96196186,0.634865659,0
7824,14.21298749,0.651846438,0
7825,14.48516943,0.670850174,0
7826,14.77275455,0.69481967,0
7827,15.09678725,0.715120074,0
7828,15.45939247,0.731100543,0
7829,15.84592513,0.749454751,0
7830,16.261733,0.76821175,0
7831,16.61012853,0.7843222,0
7832,16.8801959,0.798197344,0
7833,17.12156504,0.809833486,0
7834,17.30622114,0.81851807,0
7835,17.48705231,0.827543395,0
7836,17.66695537,0.836859828,0
7837,17.79419804,0.844192458,0.080907494
7838,17.87866648,0.849999998,0.253563314
7839,17.99658375,0.849999998,0.422419535
7840,18.14704417,0.849999998,0.527811814
7841,18.29897054,0.849999998,0.578263032
7842,18.47050076,0.849999998,0.591319747
7843,18.6020717,0.849999998,0.543497432
7844,18.68913093,0.847662039,0.430002283
7845,18.77566555,0.84004503,0.257555833
7846,18.84771967,0.830069428,0.124227352
7847,18.91356045,0.817844598,0
7848,18.97821865,0.803295055,0
7849,19.0272438,0.786184709,0
7850,19.06369662,0.766469495,0
7851,19.09234907,0.744002673,0
7852,19.11161261,0.718674255,0
7853,19.12165763,0.690455336,0
7854,19.12307614,0.659236989,0
7855,19.09266729,0.624916072,0
7856,19.02835537,0.587406667,0
7857,18.94138654,0.546608182,0
7858,18.82524849,0.502427297,0
7859,18.69255638,0.454786153,0
7860,18.54395624,0.403591319,0
7861,18.36731789,0.348742611,0.032639759
7862,18.16500316,0.290150279,0.109115031
7863,18.01534865,0.241720153,0.23385032
7864,17.92438907,0.204799972,0.365066781
7865,17.85662016,0.172756278,0.442186483
7866,17.83392971,0.149574671,0.424764481
7867,17.80775962,0.12715149,0.351042029
7868,17.77590534,0.105125483,0.246642202
7869,17.78216087,0.09114893,0.137224088
7870,17.81715153,0.083711811,0.103380468
7871,17.82846845,0.07268744,0
7872,17.81756352,0.058303896,0
7873,17.80398115,0.044579669,0
7874,17.77541688,0.029146089,0
7875,17.77502804,0.020176793,0
7876,17.80579284,0.0183008,0
7877,17.83652608,0.017603953,0
7878,17.87726616,0.02002192,0
7879,17.89677136,0.021472713,0
7880,17.88893337,0.021008764,0
7881,17.87597782,0.022032105,0
7882,17.84839977,0.023295566,0
7883,17.81724667,0.025896915,0
7884,17.7841932,0.030149326,0
7885,17.73521794,0.034418344,0.076127804
7886,17.67249697,0.038965158,0.238750195
7887,17.63011222,0.049063417,0.422317494
7888,17.60895361,0.064960466,0.555287576
7889,17.59391649,0.084318224,0.618905887
7890,17.59362179,0.108529615,0.622110436
7891,17.58457256,0.134191108,0.566221852
7892,17.56506756,0.161101799,0.451489942
7893,17.55396388,0.192158573,0.273252762
7894,17.54603236,0.22665361,0.131247573
7895,17.52280958,0.253661211,0
7896,17.4846283,0.272457099,0
7897,17.43648609,0.287710142,0
7898,17.37366327,0.296388043,0
7899,17.31132673,0.305534453,0
7900,17.24976414,0.315422364,0
7901,17.17726922,0.319822511,0
7902,17.09684189,0.320087321,0
7903,17.01470439,0.323081996,0
7904,16.92993502,0.328548298,0
7905,16.84145593,0.333995782,0
7906,16.75051531,0.341010336,0
7907,16.65007978,0.343773643,0
7908,16.53979228,0.341880264,0
7909,16.42403974,0.339459904,0.034253857
7910,16.30115297,0.335145948,0.106647587
7911,16.19829441,0.332425706,0.200913375
7912,16.11852307,0.332019412,0.272749189
7913,16.0477893,0.331243021,0.298738185
7914,15.99394028,0.331147179,0.2918963
7915,15.94231034,0.330615347,0.254593216
7916,15.89206191,0.329411441,0.184602675
7917,15.85759562,0.329012953,0.097355257
7918,15.83615985,0.329172194,0.105590879
7919,15.80682093,0.325825011,0
7920,15.76985904,0.318815734,0
7921,15.73378675,0.309924883,0
7922,15.69363666,0.298094602,0
7923,15.66580665,0.286023948,0
7924,15.65155416,0.273880105,0
7925,15.63879884,0.259416323,0
7926,15.63138936,0.243205752,0
7927,15.61432384,0.232773971,0
7928,15.58491958,0.228599435,0
7929,15.55311539,0.227533933,0
7930,15.51436974,0.231665357,0
7931,15.47466827,0.236092425,0
7932,15.43470367,0.240639628,0
7933,15.38739442,0.249625703,0.024480089
7934,15.33387815,0.262115166,0.089963356
7935,15.28966444,0.273482869,0.240726512
7936,15.25504238,0.283923549,0.359609857
7937,15.22319499,0.295105993,0.389284287
7938,15.19799187,0.305971559,0.349254166
7939,15.16846081,0.320487051,0.273641043
7940,15.13377891,0.338934447,0.204586625
7941,15.1025834,0.358523351,0.103080939
7942,15.07239171,0.38019229,0.094265298
7943,15.02301259,0.395463933,0
7944,14.95333874,0.403230576,0
7945,14.87103604,0.408185499,0
7946,14.77047942,0.407843313,0
7947,14.66525823,0.406472892,0
7948,14.55566422,0.404362754,0
7949,14.42980176,0.397135895,0
7950,14.29016908,0.385590433,0
7951,14.14795002,0.376874079,0
7952,14.00239447,0.370962244,0
7953,13.84950774,0.364863409,0
7954,13.69170546,0.360298956,0
7955,13.51878955,0.351838837,0
7956,13.32993207,0.339064931,0
7957,13.13195272,0.326053257,0.009941855
7958,12.92232942,0.311539674,0.044160125
7959,12.77062125,0.29977634,0.097444018
7960,12.68442605,0.291605005,0.137935916
7961,12.62915907,0.284091062,0.171118745
7962,12.62500543,0.278548106,0.183883193
7963,12.63338876,0.273440551,0.169381634
7964,12.65249092,0.268574394,0.140032086
7965,12.71992033,0.265910316,0.092885993
7966,12.82860992,0.265168819,0.032786208
7967,12.92582997,0.261703882,0
7968,13.01259672,0.255419383,0
7969,13.11043924,0.248407247,0
7970,13.20702495,0.239510817,0
7971,13.34436428,0.231985254,0
7972,13.52583847,0.226088791,0
7973,13.72096359,0.219256967,0
7974,13.93975683,0.212233728,0
7975,14.11940553,0.2107773,0
7976,14.25075503,0.215196628,0
7977,14.37093686,0.223336709,0
7978,14.46137887,0.236802686,0
7979,14.55174682,0.251707524,0
7980,14.64450498,0.267975817,0
7981,14.70811541,0.289009617,0.075040844
7982,14.74821123,0.314098705,0.19976828
7983,14.82220496,0.340120583,0.378511294
7984,14.93047845,0.367300395,0.575403211
7985,15.04865199,0.396751418,0.648627082
7986,15.19081079,0.427807382,0.646960211
7987,15.31463837,0.463348635,0.582775016
7988,15.41698558,0.503614555,0.462889314
7989,15.53033868,0.546697603,0.287177519
7990,15.64501365,0.593315923,0.058785313
7991,15.76713091,0.626923143,0
7992,15.90077252,0.645701202,0
7993,16.03600937,0.657979589,0
7994,16.17542032,0.658966653,0
7995,16.32296362,0.657798999,0
7996,16.47791784,0.654938987,0
7997,16.64074184,0.641482764,0
7998,16.81230126,0.619122093,0
7999,16.97578955,0.600534491,0
8000,17.13006611,0.585511386,0
8001,17.28390291,0.568892405,0
8002,17.43287394,0.553664278,0
8003,17.58675502,0.529799839,0
8004,17.74643822,0.496512114,0
8005,17.90332656,0.461129593,0.087391974
8006,18.05958475,0.421280181,0.241520776
8007,18.17693551,0.395100909,0.426298565
8008,18.25030106,0.385126929,0.543853721
8009,18.29899997,0.381058332,0.62605814
8010,18.3114785,0.388263406,0.625502143
8011,18.30750399,0.397907477,0.571394375
8012,18.28771147,0.409367958,0.450416322
8013,18.23145232,0.431922367,0.261805099
8014,18.14198126,0.463937306,0.092962982
8015,18.05021967,0.48948257,0
8016,17.95543901,0.508562749,0
8017,17.84411695,0.527947592,0
8018,17.72327654,0.543789228,0
8019,17.56818456,0.568064844,0
8020,17.37647094,0.60171342,0
8021,17.16566859,0.635701044,0
8022,16.92961005,0.672818793,0
8023,16.75253228,0.6996899,0
8024,16.64440149,0.714036372,0
8025,16.56083222,0.724199818,0
8026,16.52630448,0.726112694,0
8027,16.49575893,0.725442299,0
8028,16.46651717,0.72268912,0
8029,16.48318105,0.711312206,0.009639429
